,listing_id,title,make,model,description,manufactured,original_reg_date,reg_date,type_of_vehicle,category,transmission,curb_weight,power,fuel_type,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,opc_scheme,lifespan,eco_category,features,accessories,indicative_price,price,market_price
16111,993956,Toyota Camry 2.5A,toyota,camry,3000,2016.0,,23-feb-2016,luxury sedan,parf car,auto,1475.0,133.0,,2494.0,2.0,11130.0,38610.0,1792.0,40480.0,88000.0,29296.0,33015.0,,,uncategorized,"4 cylinders inline dohc vvti 16 valve engine, 6 speed super ect, srs airbags, traction control, cruise control, electric seats, keyless. view specs of the toyota camry","dual electric seats, original toyota head unit with bluetooth and navigation, auto led headlights and wipers, reverse camera, rear window roller blind",,73200.0,78823.04
16112,1022224,Mercedes-Benz C-Class C160 Avantgarde,mercedes-benz,c160,"brand new condition c160 just arrived.original classic white paintwork.1 owner,always parked sheltered.full c&c maintained and still under agent warranty.trade in welcome.flexible financing.due to the pandemic,appointment is advisable.",2020.0,,18-nov-2020,luxury sedan,"parf car, almost new car",auto,1505.0,95.0,,1497.0,1.0,14900.0,38504.0,684.0,64389.0,15000.0,33169.0,38437.0,,,uncategorized,"1.5l turbocharged engine producing 129bhp and 210nm torque, 9g-tronic transmission, top speed 208km/h, fuel consumption 15.6km/l, paddle shifters, tpm","digital display, carplay and android auto, keyless package, reverse cam, electric memory seats, power boot, ashwood trims, wireless charging.",,172500.0,171872.0
16113,978344,Mercedes-Benz A-Class A200 Progressive,mercedes-benz,a200,"only 1 owner! cycle and carriage unit. full agent maintained. cheapest in the market guaranteed! priced to go! huge massive saving from brand new purchase! comes with 64 colours of ambient lighting on airvent, doors and dashboard create fascinating colour scheme. trade in & financing available! contact now for immediate viewing!",2019.0,,04-apr-2020,hatchback,"parf car, premium ad car",auto,1375.0,120.0,,1332.0,1.0,13600.0,32889.0,586.0,56703.0,26800.0,32745.0,37843.0,,,uncategorized,"1.4 turbocharged engine producing 160bhp, 7g-dual clutch transmission, full digital instrument display, centre media display. view specs of the mercedes-benz a-class hatchback","led headlights with led drls. 18"" sports rims, ambiance lights, touchpad with haptic feedback, navigation/bluetooth, park assist.",,149600.0,151441.61
16114,1011378,BMW 2 Series 216i Gran Tourer Luxury,bmw,216i,"the only certified bmw 7 seats gran tourer luxury. sporty mediterranean blue with dakota oyster beige upholstery. be pampered with the ample space of leg and head room, piles of luggage at the boot. bmw 360 degree technical and optical check, come with pml warranty & service package for your added peace of mind. financing, insurance assistance and trade in offers. view and test drive today!",2018.0,,21-dec-2018,mpv,parf car,auto,1490.0,80.0,,1499.0,1.0,13030.0,25501.0,684.0,47667.0,39170.0,33319.0,38647.0,,,uncategorized,"bmw twinpower turbo 3-cylinder engine with 102bhp, 180nm of torque. 0-100km/h in 11.9s, front wheel drive, 6 speed transmission, 17"" sport rims","idrive with gps, bluetooth, electric front seats, contactless boot release open/close, pdc with reverse camera, 7 seats with adjustable centre seats",,126300.0,124975.52
16115,1016119,Mitsubishi FE83 (COE till 03/2024),mitsubishi,fe83,vehicle still in good condition. let go due to covid-19 back to phase 2.,2008.0,,04-mar-2009,truck,"coe car, direct owner sale",manual,2460.0,,diesel,2977.0,3.0,10620.0,13378.0,,6751.0,,32160.0,1608.0,,03-mar-2029,uncategorized,,"class 3 driver, full canopy.",,29500.0,28353.232
16116,1027973,Volkswagen Touran 1.4A TSI Comfortline Sunroof,volkswagen,touran,promo 1.88% bank loan interest rate. blue with black interior. spacious 7 seater or extra boot space for you yo decide. very well maintained. in house loan available. please call or visit us for more details.,2016.0,,30-nov-2016,mpv,parf car,auto,1288.0,110.0,,1395.0,2.0,11770.0,57002.0,624.0,48147.0,108000.0,26746.0,24445.0,,,uncategorized,"efficient 1.4l tsi engine with responsive 7 speed dsg transmission, 147bhp, 0-100km/h in 9.9 sec, blue motion technology, cruise control, comfortline. view specs of the volkswagen touran sport","multi-function steering wheel, knockdown rear seats, reverse camera/sensors, rear aircon, side mirror indicators, leather seats, panoramic sunroof.",,81200.0,79895.33
16117,1014712,Nissan X-Trail 2.0A Premium 7-Seater Sunroof,nissan,x-trail,0,2016.0,,31-mar-2017,suv,"parf car, premium ad car",auto,1626.0,106.0,,1997.0,2.0,11550.0,54000.0,1210.0,48614.0,81364.0,23227.0,24518.0,,,uncategorized,view specs of the nissan x-trail,,,84600.0,85246.93
16118,1026691,BMW 2 Series 218i Gran Coupe Luxury,bmw,218i,"facelift model, keyless entry, full digital cluster, navigation system, bluetooth interface, paddler shifters and many more. please call or whatsapp for viewing.",2019.0,,27-mar-2020,luxury sedan,"parf car, premium ad car, low mileage car",auto,1375.0,103.0,,1499.0,3.0,14640.0,37705.0,684.0,62826.0,11000.0,34774.0,40684.0,,,uncategorized,1.5 litres twin power turbocharged engine. efficient and powerful. capable of 700km on 1 full tank. top speed 215km/hr view specs of the bmw 2 series gran coupe,full stock and 100% accident free. still under pml warranty. 7 speed dct transmission. comes with bidded carplate.,,160400.0,162865.77
16119,1030271,BMW 1 Series 116i Urban (New 10-yr COE),bmw,116i,full loan available. powerful turbocharged yet fuel efficient engine. service history available upon request. 100% accident free! always park under shelter. owner spare car. no repairs needed. welcome for sta/workshop check! view to believe! high trade in available with flexible in house loan and bank loan. hurry! don't miss this chance! call us for a non obligatory viewing today.,2012.0,,28-jun-2012,hatchback,"coe car, premium ad car",auto,1310.0,100.0,,1598.0,3.0,7380.0,,742.0,,98327.0,26995.0,26995.0,,,uncategorized,"1.6l twin power turbo engine, 8 speed automatic tiptronic gearbox, auto start/stop, abs, i-drive with bluetooth. view specs of the bmw 1 series hatchb view specs of the bmw 1 series hatchback","sport rims, multi function steering wheel, full led headlamp, usb, memory seat, cruise control, dynamic drive selector, eco pro/sports mode.",,81200.0,84797.6
16120,993475,Subaru Forester 2.0i-L Sunroof,subaru,forester,"5 years warranty, full serviced by agent! pristine condition! interior and exterior looks brand new! 100% accident free! high approval for bank/in house available, trade in are welcome too! quickly make your arrangement with our sales team today!",2018.0,,28-feb-2018,suv,parf car,auto,1591.0,110.0,,1995.0,2.0,10410.0,39000.0,1208.0,35422.0,43000.0,13365.0,13365.0,,,uncategorized,"2.0l boxer engine, linear cvt auto with paddle shift/si-drive, abs, airbags, awd with x-mode intelligence, cruise control, keyless entry/start/stop. view specs of the subaru forester","electric leather seats, sport rims, audio system with bt connect, reverse camera and sensors, multi function control steering + paddle shifters.",,82000.0,83571.8
16121,1012005,Mitsubishi Outlander 2.0A Sunroof,mitsubishi,outlander,0,2018.0,,03-aug-2018,suv,"parf car, premium ad car",auto,1480.0,110.0,,1998.0,1.0,11100.0,37605.0,1210.0,43847.0,95239.0,22609.0,23653.0,,,uncategorized,view specs of the mitsubishi outlander,,,97800.0,96044.37
16122,1011957,Honda HR-V 1.5A DX,honda,hr-v,"extended warranty on us available, agent unit, signature 1 owner hrv, agent maintained, coming to showroom, appointment required for viewing, call or whatapps, trade in, loan to be discussed.",2016.0,,20-oct-2016,suv,"parf car, premium ad car, low mileage car",auto,1185.0,96.0,,1496.0,1.0,9880.0,53000.0,682.0,39870.0,42800.0,21244.0,16742.0,,,uncategorized,"economical 4 in-line 16v i-vetc engine, earth dreams cvt transmission, srs, abs, tc. push start, smart key. view specs of the honda hr-v","touch screen audio, leather interior, alloy wheels, auto headlamps, spacious interior, versatile seats arrangements, knock down rear seats.",,65200.0,66386.01
16123,1023947,Toyota Dyna 150 3.0M,,dyna,"1 owner unit with well maintained condition! leather seats in pristine condition! market hottest selling 10ft lorry. well known for it's reliability, performance, it is definitely a risk free choice for your business! powerful workhorse at a affordable price! high trade in for your vehicles! in-house financing available! fast loan approval! in house insurance! great after sales service support!",2016.0,,16-jan-2017,truck,premium ad car,manual,1720.0,,diesel,2982.0,1.0,10710.0,44072.0,,23775.0,,26436.0,1322.0,,15-jan-2037,uncategorized,"1 owner unit, low mileage done! view specs of the toyota dyna 150 diesel","front recording camera, reverse sensor, radio player",,63600.0,63012.86
16124,1031019,Bentley Continental GT 4.0A V8 S,bentley,continental,"warranty till sept 2022 with wearnes automotive pte ltd. last serviced in july 2021. moroccan blue exterior with beluga interior with kingfisher stitching. low mileage, pristine unit. high spec mulliner unit. call today to view this unit at the showroom.",2016.0,,21-sep-2017,sports car,"parf car, rare & exotic, low mileage car",auto,2295.0,388.0,,3993.0,3.0,67800.0,51000.0,3940.0,243770.0,25000.0,173397.0,284115.0,,,uncategorized,"4.0 litre twin turbocharged v8 engine, producing 520bhp and 680 nm of torque, delivering top speed of 309km/h and accelerates from 0-100 km/h in 4.3s. view specs of the bentley continental","mulliner specification with painted directional sports wheel, dark tint front and rear lamps, bluetooth system with privacy handset, sports exhaust.",,605000.0,604607.8
16125,1017003,Toyota Corolla Altis 1.6A Classic,toyota,corolla,0,2015.0,,03-aug-2015,mid-sized sedan,parf car,auto,1205.0,90.0,,1598.0,2.0,10130.0,55889.0,742.0,33591.0,,17804.0,17804.0,,,uncategorized,"reliable 16 valves 4 cylinders vvt-i dohc engine, 7-speed super cvt-i transmission, fuel consumption at 17.2km/l, abs, dual airbags. view specs of the toyota corolla altis","factory fitted touch screen player, bluetooth, leather interior, multi-function steering, retractable side mirrors, reverse camera and parking sensor.",,53700.0,53612.164
16126,1028252,Nissan Qashqai 1.2A DIG-T,nissan,qashqai,"1 careful driven, service by tan chong agent, big boot size, high head room and high driving position, comfortable and easy handling, spacious passenger space, beautiful paintwork with clean and neat interior, bank or in-house loan are welcome, kindly call our sale executive to arrange for viewing appointment, trade in welcome.",2017.0,,30-may-2017,suv,"parf car, premium ad car",auto,1285.0,85.0,,1197.0,1.0,10130.0,46489.0,508.0,36807.0,93242.0,18583.0,13583.0,,,uncategorized,"4-cylinder in-line 16 valve dohc turbocharged, 7 speed cvt auto transmission, 55l fuel tank capacity, digital climatic aircon controls eco mode. view specs of the nissan qashqai","multi-function steering wheel, factory fitted audio, auto headlight, cruise control, electric park brake button, reverse camera/sensors, keyless entry",,71300.0,73246.51
16127,1013849,Toyota Corolla Altis 1.6A (COE till 10/2026),,corolla,"very rare 1 owner, bm unit. high specs elegance model. super low mileage done. fully serviced/well maintained throughout. guaranteed accident free, no repair needed. low fuel consumption 13.0 km/litre, good driving condition, best deal assured. probably the best in market. can trade in, bank/in house 100% loan available. interest rate 2.88%. don't miss, view to believe. please call for viewing.",2006.0,,10-oct-2006,mid-sized sedan,"coe car, low mileage car",auto,1115.0,81.0,,1598.0,1.0,6790.0,52108.0,1113.0,26711.0,99300.0,15498.0,17048.0,,,uncategorized,"fuel efficient and reliable 1.6l 4 cylinder 16 valve inline dohc vvt-i engine. abs / srs airbags, multi function steering / climate control. view specs of the toyota corolla altis","9"" android touch screen, navigation, bluetooth, reverse camera / sensors, tinted film, auto retractable folding mirror, leather seats. sport rims.",,38300.0,38924.18
16128,997454,Honda Civic 1.5A VTEC Turbo Sunroof,honda,civic,"latest model. 1 owner. as good as new from factory condition. accident-free. under agent warranty and full agent serviced. interior plastic films still intact. competitive priced, cheapest. flexible packages. high loan/trade-in/scrap welcome.",2019.0,,06-mar-2020,mid-sized sedan,"parf car, premium ad car, low mileage car",auto,1310.0,127.0,,1498.0,1.0,11130.0,37500.0,684.0,50881.0,13000.0,26472.0,29061.0,,,uncategorized,1.5l i-vtec turbo. 170bhp. earth dream. automatic transmission with sport mode and paddle shifters. all round airbags. traction control. view specs of the honda civic,highest specs civic. full digital speedo. blind spot camera. bt. sunroof. original bodykits. led day time running light. factory plastic film intact.,,120500.0,116036.195
16129,1015579,Mercedes-Benz GLC-Class GLC200,mercedes-benz,glc200,"latest arrival, beautiful blue unit with immaculate condition and fully maintained by agent c&c! upgraded burmeister sound system & apple carplay. special interest rate starting from 1.88% and trade-in welcome as well. hurry up! arrange for an appointment to view this beauty!",2017.0,,29-nov-2017,suv,"parf car, premium ad car",auto,1705.0,135.0,,1991.0,2.0,18880.0,49996.0,1202.0,69638.0,68000.0,42215.0,51101.0,,,uncategorized,"powered 2.0l turbocharged engine with 181bhp, torque 300nm, cgi blue efficiency, cruise control, airbags, abs, esp, multi-function steering wheel. view specs of the mercedes-benz glc-class","burmeister sound system, electric seats, reverse camera, bluetooth, attention assist, led headlamps, cruise control.",,158200.0,156850.16
16130,1002026,Porsche Boxster S 3.4A Tiptronic (COE till 01/2027),porsche,boxster,first month installment covered. one of the most popular roadsters around! porsche boxster might possibly be the most sleek and fun to drive around. new paintwork done! wear and tears done up with receipt! come view and test drive to believe! we provide various loan schemes that includes full in house loan and flexible bank loan. high trade-ins as well. contact our friendly representatives now!,2006.0,,31-jan-2007,sports car,"coe car, premium ad car, low mileage car",auto,1395.0,217.0,,3387.0,5.0,15230.0,52660.0,4488.0,28624.0,134000.0,98498.0,108348.0,,,uncategorized,"powerful 3.4l flat six engine producing 290bhp, 5 speed tiptronic transmission, rwd, psm, soft top convertible. view specs of the porsche boxster","pioneer dvd player, led taillights, electronic leather seats, facelift steering wheel, reverse cam, sport rims.",,91100.0,117814.47
16131,1014160,Nissan NV350 2.5M,nissan,nv350,"6/18 nissan nv350 panel van 2.5 manual 5 drs, one owner. beautiful brown colour. no repair needed, 100% loan.",2017.0,,27-jun-2018,van,premium ad car,manual,1780.0,,diesel,2488.0,1.0,8160.0,29902.0,,20456.0,,25062.0,1254.0,,26-jun-2038,uncategorized,view specs of the nissan nv350,,,61400.0,64892.438
16132,981262,Nissan Pulsar 1.2A DIG-T,nissan,pulsar,"new 2 years warranty on us, just renewed roadtax, signature 1 owner pulsar with low mileage. agent maintained, fuel efficiency sporty, trendy hatchback, appealing to all ages. comes with 1 year additional warranty. simply call or whatsapp for an appointment. loan quantum be in bank or in house loan, trade-in to be addressed.",2017.0,,25-jul-2017,hatchback,"parf car, premium ad car",auto,1265.0,85.0,,1197.0,1.0,8750.0,44002.0,508.0,31676.0,75000.0,17532.0,7532.0,,,uncategorized,"powerful 1.2l dohc 16v turbocharged engine, 6 speed x-tronic cvt, abs, traction/cruise control, 6 srs airbags, abs, smart entry push start system. view specs of the nissan pulsar","factory leather seats, integrated touch screen infotainment systems with gps/reverse camera/bluetooth, drl led headlamps, fog lamps. spacious boot.",,61100.0,59348.336
16133,1015038,MINI Cooper Clubman 1.5A,mini,cooper,"accident free, tip top condition! no repair needed. bank loan and inhouse loan available. trade in available as well! viewing by appointment. drop us a call today.",2017.0,,20-sep-2017,hatchback,"parf car, premium ad car",auto,1320.0,100.0,,1499.0,2.0,13880.0,49000.0,684.0,50041.0,,28611.0,27056.0,,,uncategorized,"output of 100kw, 134bhp at 4400rpm, acceleration 0 to 100km/h in 9.1s, top speed at 205km/h, max torque/revs 220nm at 1,250rpm view specs of the mini cooper clubman","sport leather seats, 6.5"" lcd screen, multi function steering wheel, electric parking brakes, bluetooth,park distance control,usb/aux",,107600.0,105982.98
16134,1020388,Kia Cerato K3 1.6A SX Sunroof,kia,cerato,0,2019.0,,03-jun-2019,mid-sized sedan,"parf car, premium ad car",auto,1287.0,93.8,,1591.0,1.0,8820.0,26659.0,738.0,34681.0,54620.0,18603.0,18603.0,,,uncategorized,view specs of the kia cerato,,,85700.0,86008.55
16135,1006955,Toyota Corolla Altis 1.6A (COE till 11/2024),toyota,corolla,great condition car owned and maintained by upgrade to european car. we have various loan packages to cater to all kind of downpayment budgets. call us now to arrange a viewing and test drive!,2009.0,,13-nov-2009,mid-sized sedan,coe car,auto,1195.0,80.0,,1598.0,3.0,8640.0,16208.0,890.0,10435.0,,17853.0,17853.0,,,uncategorized,"fuel efficient 1.6l 16 valve dohc vvti engine, auto transmission with ect, dual srs airbags, abs, digital climate control aircon. view specs of the toyota corolla altis","full leather seats, multi steering controls, factory fitted quality audio system, reverse sensors, retractable side mirrors.",,30600.0,30705.154
16136,1030666,Skoda Octavia 2.0A TSI RS,skoda,octavia,5 years warranty from skoda cente singapore . fully serviced at agent. ceramic coating done recently in june by scs. all accessories are bought new with receipts to proof. inclusive of 3 years pre-paid servicing package by agent. battery and upgraded 4 pot brakes and rotors changed in june.,2018.0,,20-feb-2019,mid-sized sedan,"parf car, direct owner sale",auto,1577.0,180.0,,1984.0,2.0,13760.0,34509.0,1194.0,47293.0,44000.0,26300.0,28820.0,,,uncategorized,"alcantara electrically adjustable sports seats, 10-colour interior mood lighting, leather-trimmed multifunctional steering wheel. 9.1"" touchscreen. view specs of the skoda octavia","the car comes with kw electronic adjustable dampers. 19"" rims with michelin ps4s tyres. racingline carbon fibre rear brace and maxton rear diffuser.",,128500.0,130442.24
16137,1014664,Hyundai Tucson 2.0A GLS,hyundai,tucson,"august promo 1.88% interest rate! doorstep car viewing are available! 1 careful owner! low mileage! low depreciation! bank & in-house full loan at low interest rate! fully agent  unit. free extended warranty can be arranged for an added peace of mind! high trade-in are welcome! tip top condition! 100% accident free! view to believe it, call now before it's gone.",2017.0,,25-aug-2017,suv,parf car,auto,1540.0,114.0,,1999.0,1.0,11620.0,50001.0,1212.0,43577.0,65896.0,18102.0,18102.0,,,uncategorized,"efficient 2.0l dohc d-cvvt engine producing 152 bhp, 6 speed, airbags, multi function steering, drive select mode, keyless entry, push start/stop. view specs of the hyundai tucson","sport rims, electric driver leather seat, factory fitted audio system, rear aircon, reverse camera/sensor, retractable side mirrors with indicators.",,86700.0,83791.18
16138,1020269,Hyundai Starex 2.5A CRDi (COE till 11/2024),hyundai,starex,comfortably sized van with auto transmission. take note this is a commercial vehicle.,2009.0,,14-nov-2009,van,"coe car, direct owner sale",auto,1980.0,,diesel,2497.0,3.0,7080.0,13156.0,,8478.0,,22854.0,1143.0,,13-nov-2029,uncategorized,"one of the biggest auto cargo compartment commercial van in market! rear wiper, glass side doors.","rear wiper, glass side doors, cold aircon, just passed inspection.",,25100.0,25273.895
16139,1020195,Audi A3 Sedan 1.4A TFSI Ambiente,audi,a3,"1 owner, low mileage done only 72,000km, serviced by agent, 100% loan available, ex-bamkruptcy and bad credit welcome, high trade in.",2014.0,,12-jun-2014,luxury sedan,parf car,auto,1310.0,90.0,,1395.0,1.0,13320.0,63190.0,624.0,26735.0,72100.0,27213.0,15099.0,,,uncategorized,"powerful 1.4 tfsi 4 cylinders turbocharged, 7 speed auto s-tronic, cruise control, dynamic suspension, electromechanical parking brake, esp. view specs of the audi s3 sportback","audi mmi, bluetooth, reverse sensors, dual zone auto climate control, auto xenon headlamps, led drl, factory fitted audio, aux, paddle shift.",,49300.0,49735.94
16140,1023788,Volvo S60 T2,volvo,s60,"1 owner in glossy light grey. low mileage clocked. fully agent maintained. hot selling model. luxurious, economical and powerful. very well maintained interior and exterior. flexible finance package is available. trade in is welcomed. call now for viewing arrangement.",2017.0,,18-jan-2018,luxury sedan,"parf car, premium ad car",auto,1558.0,90.0,,1498.0,1.0,10570.0,41400.0,684.0,47900.0,45000.0,26098.0,28538.0,,,uncategorized,"1.5l inline 4 cylinder turbocharged engine, 6-speed auto transmission, paddle shifters, auto eco start/stop, airbags, keyless entry/start/stop. view specs of the volvo s60","electric/memory leather seats, navigation, reverse camera/sensors, auto headlights, cruise control, retractable side mirrors, multi-function steering.",,90100.0,92489.71
16141,1029494,Mercedes-Benz C-Class C180K Avantgarde (COE till 11/2027),mercedes-benz,c180,950,2007.0,,04-jan-2008,luxury sedan,"coe car, low mileage car",auto,1485.0,115.0,,1796.0,2.0,12310.0,50168.0,1364.0,31187.0,68800.0,36775.0,40453.0,,,uncategorized,"1.8l 4 cylinders inline supercharged engine, 5 speed automatic transmission, cruise control, srs airbags, abs, auto headlights and rain sensors. view specs of the mercedes-benz c-class saloon","premium leather seats, multi-function steering wheel, factory fitted audio system, auto headlight, reverse camera, rear aircon, sports rims.",,84200.0,81659.62
16142,969719,Mercedes-Benz A-Class A45 S AMG 4MATIC+ Plus,mercedes-benz,a45,"new and unregistered model! the a45 s 4matic+ has bright patagonia red finish, amg body styling with 19"" amg double spoke alloy wheel, 10.25"" digital instrument panel, amg performance seats. visit acquiredcars.com!",,06-jan-2021,,sports car,"imported used vehicle, coe car, low mileage car",auto,,,,1991.0,,,10.0,1202.0,,50.0,75356.0,,,,uncategorized,"mercedes amg a 45 s 4matic+ turbo 421hp and churning 500nm of torque, top speed 250km/h, 0-100km/h in 3.9s, 8 speed dual clutch transmission. view specs of the mercedes-benz cla-class coupe","19"" amg double spoke alloy wheels, 10.25"" touch screen multimedia display, amg performance seats package, amg real performance sound, keyless go",,372800.0,362368.75
16143,971038,Porsche Taycan Electric Turbo,porsche,taycan,only turbo in the market. visit our showroom to view this car.,,19-jan-2021,,sports car,"imported used vehicle, coe car, rare & exotic, electric cars",auto,,,electric,,,,10.0,,,,100000.0,,,,uncategorized,powered by permanent magnet synchronous motors. view specs of the porsche taycan electric,"factory 20"" sport aero wheels, porsche courtesy lights, parking assist, panoramic roof, ambient lighting, bose surround system, electric sport sound.",,665500.0,417765.72
16144,1027655,Nissan Qashqai 1.2A DIG-T,nissan,qashqai,"low mileage, 1 owner unit. under-utilized unit, well taken care by owner. contact us now or view the car at our pre-owned alexcier showroom.",2016.0,,21-jul-2016,suv,"parf car, premium ad car",auto,1285.0,85.0,,1197.0,1.0,10030.0,53694.0,508.0,35923.0,75800.0,18974.0,13974.0,,,uncategorized,"1.2l dohc turbocharged engine, 113bhp, auto xtronic cvt transmission, 4 x disc brake, 6 airbags, keyless entry, push start/stop, traction control. view specs of the nissan qashqai","sports rims, factory fitted touch screen audio system, reverse camera and sensors, brown upholstery leather seats, cruise control.",,61400.0,61417.684
16145,1024533,Mercedes-Benz CLA-Class CLA180 Urban,mercedes-benz,cla180,"1 owner only. offer 1.88% bank loan interest rate. blue with black interior. r18 model, c&c unit. agent service and very well maintain. flexible high loan available. please call or visit us for more details.",2017.0,,21-nov-2017,luxury sedan,parf car,auto,1430.0,90.0,,1595.0,1.0,14600.0,41617.0,740.0,46479.0,69000.0,28815.0,27341.0,,,uncategorized,powerful and economical 1.6l turbocharged engine. 7g-dct automatic transmission with paddle shifter. dynamic drive mode. bi-xenon headlights/drl. view specs of the mercedes-benz cla-class coupe,factory fitted audio with bluetooth. leather seats. large lcd display with reverse camera/sensor. electric memory seats. folding mirror. keyless start,,115300.0,114246.11
16146,1029099,Suzuki Swift Mega Sports 1.6M (COE till 04/2028),suzuki,swift,stock healthy engine. no repairs needed. buy with confidence. full loan available. call now for viewing.,2008.0,,01-sep-2008,hatchback,"coe car, premium ad car",manual,1060.0,92.0,,1586.0,5.0,8240.0,38655.0,957.0,25703.0,,15838.0,15838.0,,,uncategorized,"powerful and fuel efficient 1.6l dohc vvt engine, 5 speed manual transmission, keyless entry/start, airbags. view specs of the suzuki swift","flash tune,port & polish block & tb,hardrace mounts,engine torque damper,air intake,bcv1 coilovers,aft mkt lower arms, linkages, & bars,16"" enkei rims",,60300.0,58148.938
16147,1021381,Toyota Camry 2.0A (COE till 05/2023),toyota,camry,"well-maintained and serviced regularly, major wear and tear repairs done recently in may '21 with receipts. smooth and responsive drive. available for viewing and test drive in serangoon",2008.0,,02-may-2008,luxury sedan,"coe car, direct owner sale",auto,1530.0,108.0,,1998.0,4.0,10110.0,19356.0,1694.0,6512.0,158000.0,26497.0,26497.0,,,uncategorized,"2.0l 4 cylinders inline 16 valves dohc vvt-i, 144bhp, multi-function steering, climate/cruise control view specs of the toyota camry","dual electric leather seats, retractable side mirrors, aftermarket sports rims, lta-approved solar film tint",,18700.0,18650.182
16148,979691,Mercedes-Benz Vito 116 CDI Tourer,mercedes-benz,vito,mercedes vito 116 cdi tourer .,2017.0,,07-feb-2018,bus/mini bus,direct owner sale,auto,2400.0,,diesel,2143.0,1.0,11650.0,40101.0,,25807.0,175000.0,46367.0,2319.0,,06-feb-2038,uncategorized,view specs of the mercedes-benz vito,,,82500.0,84950.13
16149,1013121,Alfa Romeo Spider 1750 (COE till 07/2030),alfa romeo,spider,"only 1 owner in the past 14 years, this car has been maintained to a high standard, the almost original specification of classic red and black interior is probably one of the best classic alfa spiders available! moreover, the scarcity of 1750 model makes this car a truly worthy collectible. call now to arrange for viewing. lastly, serious buyer only please.",1971.0,31-dec-1971,12-jan-1972,sports car,"coe car, direct owner sale, rare & exotic, vintage cars",manual,,,,1779.0,6.0,15110.0,33568.0,,,,,,,,uncategorized,"powered by a 1,779cc, 116hp twin-cam engine, 5 speed manual gearbox, real wheel drive, aircon. the hood-top is of mohair and black vinyl seats.","the car underwent bare-metal respray with the original alfa romeo nonmetallic red paint, as well as extensive mechanical reconditioning.",,148500.0,133425.58
16150,1030716,Toyota Wish 1.8A Elegance,,wish,selling with paper value. instant lta transfer upon payment clearance.,2013.0,,20-dec-2013,mpv,"parf car, premium ad car",auto,1360.0,105.0,,1798.0,2.0,10920.0,75700.0,976.0,29053.0,134992.0,23453.0,19835.0,,,uncategorized,original condition. view specs of the toyota wish,factory fitted interior.,,38100.0,42679.082
16151,1028544,Honda Shuttle 1.5A G LED,honda,shuttle,"1 owner only! well maintained by previous owner!, flexible loan, trade-in welcome, immediate transfer of ownership upon handover, please contact directly to salesperson for appointment and enquiry before coming to avoid disappointment. hurry up now.",2018.0,,21-jun-2018,stationwagon,"parf car, premium ad car, low mileage car",auto,1130.0,97.0,,1496.0,1.0,9340.0,34110.0,682.0,29776.0,30688.0,18825.0,8825.0,,,uncategorized,"1.5l i-vtec engine, 130 bhp, 7 speed cvt auto, abs, airbags, led auto headlights, knockdown rear seats, keyless/entry/start/stop. v view specs of the honda shuttle","pioneer touch screen dvd/bluetooth/audio sound system, leather seats, reverse sensors, retractable side mirrors with indicators, knockdown rear seats.",,74600.0,76048.375
16152,992642,Toyota Camry Hybrid 2.5A Ascent,toyota,camry,"latest 2021 facelifted toyota camry hybrid available! high and flexible loan available, balloon scheme available, flawless paintwork, view to believe, please call now for an appointment!",2020.0,,05-may-2021,luxury sedan,"parf car, almost new car, premium ad car, low mileage car, hybrid cars",auto,1570.0,160.0,petrol-electric,2487.0,1.0,13040.0,47806.0,1784.0,52242.0,652.0,31467.0,21054.0,,,uncategorized,"powered 4 cylinder dohc, 214bhp, 6 speed automatic, led headlight. view specs of the toyota camry","reverse camera, factory speakers, headlight, auto off with ignition, digital radio, leather seats, alarm with boot, bonnet and door monitoring.",,150700.0,146133.47
16153,1019742,Toyota Wish 1.8A X Limited (COE till 01/2027),,wish,"2 owner only, spacious mpv, warranty, flexi bank/ in house finance available! high trade-in, call for viewing now!",2006.0,,19-jan-2007,mpv,coe car,auto,1300.0,97.0,,1794.0,2.0,7550.0,52660.0,1458.0,28451.0,,19720.0,21692.0,,,uncategorized,1.8l powerful and reliable 16 valves vvt-i dohc engine.digital climate aircon. abs. view specs of the toyota wish,"sport rims, window films, touch screen radio player, retractable side mirrors, reverse sensors",,44900.0,43537.09
16154,1015984,Toyota Alphard 2.5A S C-Package Moonroof,toyota,alphard,"rear spoiler, keyless entry/push start/i-stop, auto high beam, cruise control, memory electric leather seats. trade-in welcome, easy and flexible finance options. contact our professional salesperson for more information.",2015.0,,13-nov-2015,mpv,parf car,auto,2030.0,134.0,,2493.0,1.0,18930.0,57885.0,1792.0,59581.0,90000.0,41619.0,50267.0,,,uncategorized,"powered by 2.5a inline 4 cylinders dohc producing 179bhp, 235nm torque. super cvt-i auto transmission, front wheel drive. view specs of the toyota vellfire","18"" sports rims, multi-function steering wheel, touch screen audio system, dual electric power doors, eco mode, keyless entry/start/stop.",,115500.0,111366.2
